ID,csv_name,heightmap_name
0,evaluation/bumps1/bumps1_evaluation_0.csv,bumps1.png
1,evaluation/bumps1/bumps1_evaluation_1.csv,bumps1.png
2,evaluation/bumps1/bumps1_evaluation_2.csv,bumps1.png
3,evaluation/bumps1/bumps1_evaluation_3.csv,bumps1.png
4,evaluation/bumps1/bumps1_evaluation_4.csv,bumps1.png
5,evaluation/bumps1/bumps1_evaluation_5.csv,bumps1.png
6,evaluation/bumps1/bumps1_evaluation_6.csv,bumps1.png
7,evaluation/bumps1/bumps1_evaluation_7.csv,bumps1.png
8,evaluation/bumps1/bumps1_evaluation_8.csv,bumps1.png
9,evaluation/bumps1/bumps1_evaluation_9.csv,bumps1.png
10,evaluation/slope_rocks3/slope_rocks3_evaluation_0.csv,slope_rocks3.png
11,evaluation/slope_rocks3/slope_rocks3_evaluation_1.csv,slope_rocks3.png
12,evaluation/slope_rocks3/slope_rocks3_evaluation_2.csv,slope_rocks3.png
13,evaluation/slope_rocks3/slope_rocks3_evaluation_3.csv,slope_rocks3.png
14,evaluation/slope_rocks3/slope_rocks3_evaluation_4.csv,slope_rocks3.png
15,evaluation/slope_rocks3/slope_rocks3_evaluation_5.csv,slope_rocks3.png
16,evaluation/slope_rocks3/slope_rocks3_evaluation_6.csv,slope_rocks3.png
17,evaluation/slope_rocks3/slope_rocks3_evaluation_7.csv,slope_rocks3.png
18,evaluation/slope_rocks3/slope_rocks3_evaluation_8.csv,slope_rocks3.png
19,evaluation/slope_rocks3/slope_rocks3_evaluation_9.csv,slope_rocks3.png
20,evaluation/rails2/rails2_evaluation_0.csv,rails2.png
21,evaluation/rails2/rails2_evaluation_1.csv,rails2.png
22,evaluation/rails2/rails2_evaluation_2.csv,rails2.png
23,evaluation/rails2/rails2_evaluation_3.csv,rails2.png
24,evaluation/rails2/rails2_evaluation_4.csv,rails2.png
25,evaluation/rails2/rails2_evaluation_5.csv,rails2.png
26,evaluation/rails2/rails2_evaluation_6.csv,rails2.png
27,evaluation/rails2/rails2_evaluation_7.csv,rails2.png
28,evaluation/rails2/rails2_evaluation_8.csv,rails2.png
29,evaluation/rails2/rails2_evaluation_9.csv,rails2.png
30,evaluation/holes1/holes1_evaluation_0.csv,holes1.png
31,evaluation/holes1/holes1_evaluation_1.csv,holes1.png
32,evaluation/holes1/holes1_evaluation_2.csv,holes1.png
33,evaluation/holes1/holes1_evaluation_3.csv,holes1.png
34,evaluation/holes1/holes1_evaluation_4.csv,holes1.png
35,evaluation/holes1/holes1_evaluation_5.csv,holes1.png
36,evaluation/holes1/holes1_evaluation_6.csv,holes1.png
37,evaluation/holes1/holes1_evaluation_7.csv,holes1.png
38,evaluation/holes1/holes1_evaluation_8.csv,holes1.png
39,evaluation/holes1/holes1_evaluation_9.csv,holes1.png
40,evaluation/steps2/steps2_evaluation_0.csv,steps2.png
41,evaluation/steps2/steps2_evaluation_1.csv,steps2.png
42,evaluation/steps2/steps2_evaluation_2.csv,steps2.png
43,evaluation/steps2/steps2_evaluation_3.csv,steps2.png
44,evaluation/steps2/steps2_evaluation_4.csv,steps2.png
45,evaluation/steps2/steps2_evaluation_5.csv,steps2.png
46,evaluation/steps2/steps2_evaluation_6.csv,steps2.png
47,evaluation/steps2/steps2_evaluation_7.csv,steps2.png
48,evaluation/steps2/steps2_evaluation_8.csv,steps2.png
49,evaluation/steps2/steps2_evaluation_9.csv,steps2.png
50,evaluation/steps1/steps1_evaluation_0.csv,steps1.png
51,evaluation/steps1/steps1_evaluation_1.csv,steps1.png
52,evaluation/steps1/steps1_evaluation_2.csv,steps1.png
53,evaluation/steps1/steps1_evaluation_3.csv,steps1.png
54,evaluation/steps1/steps1_evaluation_4.csv,steps1.png
55,evaluation/steps1/steps1_evaluation_5.csv,steps1.png
56,evaluation/steps1/steps1_evaluation_6.csv,steps1.png
57,evaluation/steps1/steps1_evaluation_7.csv,steps1.png
58,evaluation/steps1/steps1_evaluation_8.csv,steps1.png
59,evaluation/steps1/steps1_evaluation_9.csv,steps1.png
60,evaluation/bumps2/bumps2_evaluation_0.csv,bumps2.png
61,evaluation/bumps2/bumps2_evaluation_1.csv,bumps2.png
62,evaluation/bumps2/bumps2_evaluation_2.csv,bumps2.png
63,evaluation/bumps2/bumps2_evaluation_3.csv,bumps2.png
64,evaluation/bumps2/bumps2_evaluation_4.csv,bumps2.png
65,evaluation/bumps2/bumps2_evaluation_5.csv,bumps2.png
66,evaluation/bumps2/bumps2_evaluation_6.csv,bumps2.png
67,evaluation/bumps2/bumps2_evaluation_7.csv,bumps2.png
68,evaluation/bumps2/bumps2_evaluation_8.csv,bumps2.png
69,evaluation/bumps2/bumps2_evaluation_9.csv,bumps2.png
70,evaluation/slope_rocks1/slope_rocks1_evaluation_0.csv,slope_rocks1.png
71,evaluation/slope_rocks1/slope_rocks1_evaluation_1.csv,slope_rocks1.png
72,evaluation/slope_rocks1/slope_rocks1_evaluation_2.csv,slope_rocks1.png
73,evaluation/slope_rocks1/slope_rocks1_evaluation_3.csv,slope_rocks1.png
74,evaluation/slope_rocks1/slope_rocks1_evaluation_4.csv,slope_rocks1.png
75,evaluation/slope_rocks1/slope_rocks1_evaluation_5.csv,slope_rocks1.png
76,evaluation/slope_rocks1/slope_rocks1_evaluation_6.csv,slope_rocks1.png
77,evaluation/slope_rocks1/slope_rocks1_evaluation_7.csv,slope_rocks1.png
78,evaluation/slope_rocks1/slope_rocks1_evaluation_8.csv,slope_rocks1.png
79,evaluation/slope_rocks1/slope_rocks1_evaluation_9.csv,slope_rocks1.png
80,evaluation/random/random_evaluation_0.csv,random.png
81,evaluation/random/random_evaluation_1.csv,random.png
82,evaluation/random/random_evaluation_2.csv,random.png
83,evaluation/random/random_evaluation_3.csv,random.png
84,evaluation/random/random_evaluation_4.csv,random.png
85,evaluation/random/random_evaluation_5.csv,random.png
86,evaluation/random/random_evaluation_6.csv,random.png
87,evaluation/random/random_evaluation_7.csv,random.png
88,evaluation/random/random_evaluation_8.csv,random.png
89,evaluation/random/random_evaluation_9.csv,random.png
90,evaluation/rails1/rails1_evaluation_0.csv,rails1.png
91,evaluation/rails1/rails1_evaluation_1.csv,rails1.png
92,evaluation/rails1/rails1_evaluation_2.csv,rails1.png
93,evaluation/rails1/rails1_evaluation_3.csv,rails1.png
94,evaluation/rails1/rails1_evaluation_4.csv,rails1.png
95,evaluation/rails1/rails1_evaluation_5.csv,rails1.png
96,evaluation/rails1/rails1_evaluation_6.csv,rails1.png
97,evaluation/rails1/rails1_evaluation_7.csv,rails1.png
98,evaluation/rails1/rails1_evaluation_8.csv,rails1.png
99,evaluation/rails1/rails1_evaluation_9.csv,rails1.png
100,evaluation/slope_rocks2/slope_rocks2_evaluation_0.csv,slope_rocks2.png
101,evaluation/slope_rocks2/slope_rocks2_evaluation_1.csv,slope_rocks2.png
102,evaluation/slope_rocks2/slope_rocks2_evaluation_2.csv,slope_rocks2.png
103,evaluation/slope_rocks2/slope_rocks2_evaluation_3.csv,slope_rocks2.png
104,evaluation/slope_rocks2/slope_rocks2_evaluation_4.csv,slope_rocks2.png
105,evaluation/slope_rocks2/slope_rocks2_evaluation_5.csv,slope_rocks2.png
106,evaluation/slope_rocks2/slope_rocks2_evaluation_6.csv,slope_rocks2.png
107,evaluation/slope_rocks2/slope_rocks2_evaluation_7.csv,slope_rocks2.png
108,evaluation/slope_rocks2/slope_rocks2_evaluation_8.csv,slope_rocks2.png
109,evaluation/slope_rocks2/slope_rocks2_evaluation_9.csv,slope_rocks2.png
110,evaluation/holes2/holes2_evaluation_0.csv,holes2.png
111,evaluation/holes2/holes2_evaluation_1.csv,holes2.png
112,evaluation/holes2/holes2_evaluation_2.csv,holes2.png
113,evaluation/holes2/holes2_evaluation_3.csv,holes2.png
