ID,csv_name,heightmap_name
0,evaluation/holes1/holes1_evaluation_0.csv,holes1.png
1,evaluation/holes1/holes1_evaluation_1.csv,holes1.png
2,evaluation/holes1/holes1_evaluation_2.csv,holes1.png
3,evaluation/holes1/holes1_evaluation_3.csv,holes1.png
4,evaluation/holes1/holes1_evaluation_4.csv,holes1.png
5,evaluation/holes1/holes1_evaluation_5.csv,holes1.png
6,evaluation/holes1/holes1_evaluation_6.csv,holes1.png
7,evaluation/holes1/holes1_evaluation_7.csv,holes1.png
8,evaluation/holes1/holes1_evaluation_8.csv,holes1.png
9,evaluation/holes1/holes1_evaluation_9.csv,holes1.png
