ID,csv_name,heightmap_name
0,evaluation/rails2/rails2_evaluation_0.csv,rails2.png
1,evaluation/rails2/rails2_evaluation_1.csv,rails2.png
2,evaluation/rails2/rails2_evaluation_2.csv,rails2.png
3,evaluation/rails2/rails2_evaluation_3.csv,rails2.png
4,evaluation/rails2/rails2_evaluation_4.csv,rails2.png
5,evaluation/rails2/rails2_evaluation_5.csv,rails2.png
6,evaluation/rails2/rails2_evaluation_6.csv,rails2.png
7,evaluation/rails2/rails2_evaluation_7.csv,rails2.png
8,evaluation/rails2/rails2_evaluation_8.csv,rails2.png
9,evaluation/rails2/rails2_evaluation_9.csv,rails2.png
