ID,csv_name,heightmap_name
0,evaluation/bumps2/bumps2_evaluation_0.csv,bumps2.png
1,evaluation/bumps2/bumps2_evaluation_1.csv,bumps2.png
2,evaluation/bumps2/bumps2_evaluation_2.csv,bumps2.png
3,evaluation/bumps2/bumps2_evaluation_3.csv,bumps2.png
4,evaluation/bumps2/bumps2_evaluation_4.csv,bumps2.png
5,evaluation/bumps2/bumps2_evaluation_5.csv,bumps2.png
6,evaluation/bumps2/bumps2_evaluation_6.csv,bumps2.png
7,evaluation/bumps2/bumps2_evaluation_7.csv,bumps2.png
8,evaluation/bumps2/bumps2_evaluation_8.csv,bumps2.png
9,evaluation/bumps2/bumps2_evaluation_9.csv,bumps2.png
