ID,csv_name,heightmap_name
0,evaluation/random/random_evaluation_0.csv,random.png
1,evaluation/random/random_evaluation_1.csv,random.png
2,evaluation/random/random_evaluation_2.csv,random.png
3,evaluation/random/random_evaluation_3.csv,random.png
4,evaluation/random/random_evaluation_4.csv,random.png
5,evaluation/random/random_evaluation_5.csv,random.png
6,evaluation/random/random_evaluation_6.csv,random.png
7,evaluation/random/random_evaluation_7.csv,random.png
8,evaluation/random/random_evaluation_8.csv,random.png
9,evaluation/random/random_evaluation_9.csv,random.png
