ID,csv_name,heightmap_name
0,evaluation/holes2/holes2_evaluation_0.csv,holes2.png
1,evaluation/holes2/holes2_evaluation_1.csv,holes2.png
2,evaluation/holes2/holes2_evaluation_2.csv,holes2.png
3,evaluation/holes2/holes2_evaluation_3.csv,holes2.png
4,evaluation/holes2/holes2_evaluation_4.csv,holes2.png
5,evaluation/holes2/holes2_evaluation_5.csv,holes2.png
6,evaluation/holes2/holes2_evaluation_6.csv,holes2.png
7,evaluation/holes2/holes2_evaluation_7.csv,holes2.png
8,evaluation/holes2/holes2_evaluation_8.csv,holes2.png
9,evaluation/holes2/holes2_evaluation_9.csv,holes2.png
