ID,csv_name,heightmap_name
0,training/steps2/steps2_training_0.csv,steps2.png
1,training/steps2/steps2_training_1.csv,steps2.png
2,training/steps2/steps2_training_2.csv,steps2.png
3,training/steps2/steps2_training_3.csv,steps2.png
4,training/steps2/steps2_training_4.csv,steps2.png
5,training/steps2/steps2_training_5.csv,steps2.png
6,training/steps2/steps2_training_6.csv,steps2.png
7,training/steps2/steps2_training_7.csv,steps2.png
8,training/steps2/steps2_training_8.csv,steps2.png
9,training/steps2/steps2_training_9.csv,steps2.png
10,training/steps2/steps2_training_10.csv,steps2.png
11,training/steps2/steps2_training_11.csv,steps2.png
12,training/steps2/steps2_training_12.csv,steps2.png
13,training/steps2/steps2_training_13.csv,steps2.png
14,training/steps2/steps2_training_14.csv,steps2.png
15,training/steps2/steps2_training_15.csv,steps2.png
16,training/steps2/steps2_training_16.csv,steps2.png
17,training/steps2/steps2_training_17.csv,steps2.png
18,training/steps2/steps2_training_18.csv,steps2.png
19,training/steps2/steps2_training_19.csv,steps2.png
20,training/steps2/steps2_training_20.csv,steps2.png
21,training/steps2/steps2_training_21.csv,steps2.png
22,training/steps2/steps2_training_22.csv,steps2.png
23,training/steps2/steps2_training_23.csv,steps2.png
24,training/steps2/steps2_training_24.csv,steps2.png
25,training/steps2/steps2_training_25.csv,steps2.png
26,training/steps2/steps2_training_26.csv,steps2.png
27,training/steps2/steps2_training_27.csv,steps2.png
28,training/steps2/steps2_training_28.csv,steps2.png
29,training/steps2/steps2_training_29.csv,steps2.png
30,training/steps2/steps2_training_30.csv,steps2.png
31,training/steps2/steps2_training_31.csv,steps2.png
32,training/steps2/steps2_training_32.csv,steps2.png
33,training/steps2/steps2_training_33.csv,steps2.png
34,training/steps2/steps2_training_34.csv,steps2.png
35,training/steps2/steps2_training_35.csv,steps2.png
36,training/steps2/steps2_training_36.csv,steps2.png
37,training/steps2/steps2_training_37.csv,steps2.png
38,training/steps2/steps2_training_38.csv,steps2.png
39,training/steps2/steps2_training_39.csv,steps2.png
40,training/steps2/steps2_training_40.csv,steps2.png
41,training/steps2/steps2_training_41.csv,steps2.png
42,training/steps2/steps2_training_42.csv,steps2.png
43,training/steps2/steps2_training_43.csv,steps2.png
44,training/steps2/steps2_training_44.csv,steps2.png
45,training/steps2/steps2_training_45.csv,steps2.png
46,training/steps2/steps2_training_46.csv,steps2.png
47,training/steps2/steps2_training_47.csv,steps2.png
48,training/steps2/steps2_training_48.csv,steps2.png
49,training/steps2/steps2_training_49.csv,steps2.png
